"floatID"	"lon"	"lat"	"datetime_JULD"	"datetime_UTC"	"temp"	"sal"	"pCO2_MLR"	"press"	"flag"	"yr"	"mm"	"dd"	"ws"	"sst"	"sea_ice"
5905379	160.24	-64.194	25142.1569444444	"2018-11-02 03:00:00"	-1.8046	34.1994	444.4	21.27	0	2018	11	2	2.76272497715423	-1.62794076361269	53.9191210122279
5905379	160.735	-64.098	25152.1215277778	"2018-11-12 02:00:00"	-1.6833	34.108	434.5	7.45	0	2018	11	12	2.38159086132272	-1.59083516444206	41.6349103952132
5905379	161.232	-64.002	25162.1263888889	"2018-11-22 03:00:00"	-1.6615	34.1526	417.6	8.45	0	2018	11	22	1.81212043038631	-1.27517149149769	22.9527507383982
5905379	161.73	-63.767	25172.2583333333	"2018-12-02 06:00:00"	-1.4935	34.1501	389.5	7.26	0	2018	12	2	5.75649794766718	-1.1790399736464	12.6878747678975
5906003	-48.17	-60.121	25263.675	"2019-03-03 16:00:00"	0.6182	34.0871	374.5	7.71	0	2019	3	3	7.42699990536441	1.06617917616904	0
5906001	80.189	-63.546	25185.9041666667	"2018-12-15 21:00:00"	-0.8626	33.4945	379.2	5.12	0	2018	12	15	2.41180597901993	-0.919128939455868	0
5906001	82.672	-63.983	25195.9222222222	"2018-12-25 22:00:00"	-0.1799	33.5962	401.5	7.73	0	2018	12	25	5.88852070254785	0.148027836691324	0
5906001	84.12	-63.876	25205.9909722222	"2019-01-04 23:00:00"	0.4869	33.5119	411.1	7.15	0	2019	1	4	5.82717365553556	-0.0592447986757744	0
5906001	84.637	-63.411	25216.0104166666	NA	1.0007	33.6543	364.5	7.62	0	NA	NA	NA	NA	NA	NA
5906001	84.634	-62.722	25226.0513888889	"2019-01-25 01:00:00"	0.8981	33.6363	361.2	7.79	0	2019	1	25	1.70136393199614	0.83058094143507	0
5906001	84.269	-61.83	25236.09375	"2019-02-04 02:00:00"	1.4763	33.5615	379.8	7.44	0	2019	2	4	2.53265392780667	1.31935037051022	0
5906001	85.586	-61.275	25246.1784722222	"2019-02-14 04:00:00"	0.8427	33.6182	385.8	7.71	0	2019	2	14	4.35130673445301	1.46579996723682	0
5906001	86.775	-60.126	25286.4923611111	"2019-03-26 11:00:00"	1.6294	33.8822	421.2	7.67	0	2019	3	26	2.52615601338315	0.605111986474696	0
5906001	89.888	-61.011	25296.5604166667	"2019-04-05 13:00:00"	0.9578	33.778	430.5	7.68	0	2019	4	5	NA	NA	NA
5906001	89.379	-60.743	25306.6263888889	"2019-04-15 15:00:00"	0.6446	33.7727	444.2	7.9	0	2019	4	15	NA	NA	NA
5906001	89.222	-61.512	25316.6631944445	"2019-04-25 15:00:00"	0.6418	33.8616	451.4	7.8	0	2019	4	25	NA	NA	NA
5906001	89.884	-61.458	25326.7395833334	"2019-05-05 17:00:00"	-0.1234	33.879	479.5	7.63	0	2019	5	5	NA	NA	NA
5906001	90.469	-61.609	25336.7736111111	"2019-05-15 18:00:00"	-0.5415	33.8842	482.3	7.84	0	2019	5	15	NA	NA	NA
5906001	90.021	-61.872	25397.0645833333	"2019-07-15 01:00:00"	-1.8398	33.9199	489.9	21.24	0	2019	7	15	NA	NA	NA
5906001	89.571	-61.822	25407.0673611111	"2019-07-25 01:00:00"	-1.8064	33.9625	503.8	6.19	0	2019	7	25	NA	NA	NA
5906001	89.12	-61.772	25417.0763888889	"2019-08-04 01:00:00"	-1.7511	34.0395	515.9	7.55	0	2019	8	4	NA	NA	NA
5906000	112.221	-64.049	25201.1027777778	"2018-12-31 02:00:00"	-0.1458	34.0936	362.1	7.72	0	2018	12	31	4.81427945775255	0.539774707935091	0
5906000	112.373	-64.035	25211.2430555555	"2019-01-10 05:00:00"	1.3141	34.0591	355.1	7.79	0	2019	1	10	1.56610192001011	1.60210236419022	0
5906000	111.939	-64.019	25221.3180555556	"2019-01-20 07:00:00"	0.8142	34.0989	386	7.39	0	2019	1	20	2.86458640755537	1.32153277046142	0
5906000	112.416	-63.983	25231.3513888889	"2019-01-30 08:00:00"	1.1944	34.1277	372.6	7.73	0	2019	1	30	1.61506529102547	1.24457757218153	0
5906000	112.405	-64.198	25241.3590277778	"2019-02-09 08:00:00"	1.2963	34.1231	371.1	7.67	0	2019	2	9	2.55608791762388	0.813027181827454	0
5906000	112.093	-64.104	25251.3708333333	"2019-02-19 08:00:00"	1.005	34.1259	375.9	7.29	0	2019	2	19	1.57121477520316	1.15652989414954	0
5906000	112.211	-63.962	25261.3888888889	"2019-03-01 09:00:00"	1.0823	34.149	365.2	7.79	0	2019	3	1	2.10779884707188	0.954894378656445	0
5906000	111.837	-63.983	25271.4402777777	"2019-03-11 10:00:00"	0.8656	34.1701	370.5	4.03	0	2019	3	11	2.20411441267719	0.554899827597026	0
5906000	111.819	-63.833	25281.6118055555	"2019-03-21 14:00:00"	0.421	34.1842	375.5	7.19	0	2019	3	21	2.05314963187892	0.51458366849816	0
5906000	111.419	-63.904	25291.6333333333	"2019-03-31 15:00:00"	0.0168	34.2146	377	6.58	0	2019	3	31	2.8639671647283	-0.211128315280919	0
5906000	110.698	-63.875	25301.7465277778	"2019-04-10 17:00:00"	-1.0448	34.2259	388	7.64	0	2019	4	10	NA	NA	NA
5906000	110.353	-64.063	25311.7597222222	"2019-04-20 18:00:00"	-1.0139	34.2395	402.9	7.19	0	2019	4	20	NA	NA	NA
5906000	110.027	-63.945	25321.8673611111	"2019-04-30 20:00:00"	-1.6003	34.2222	391.6	7.29	0	2019	4	30	NA	NA	NA
5905997	120.25	-64.434	25204.8131944444	"2019-01-03 19:00:00"	1.0585	34.2006	344.5	6.04	0	2019	1	3	3.31768540098213	0.665239985130736	0
5905997	119.659	-64.298	25214.8222222222	"2019-01-13 19:00:00"	0.9584	34.2017	355.4	5.64	0	2019	1	13	1.86783200520135	0.606236466449552	0
5905997	118.928	-64.145	25224.8416666667	"2019-01-23 20:00:00"	1.6002	34.1685	348.2	7.41	0	2019	1	23	1.8863170624695	0.148963196670417	0
5905997	118.592	-63.738	25234.9097222222	"2019-02-02 21:00:00"	2.0023	34.1848	349.5	4.57	0	2019	2	2	3.17699027940773	2.37905642682394	0
5905997	118.354	-63.412	25244.9076388889	"2019-02-12 21:00:00"	2.0823	34.1483	352	7.81	0	2019	2	12	2.53960377985026	2.27975994904339	0
5905997	117.799	-63.159	25254.9326388889	"2019-02-22 22:00:00"	2.2869	34.1162	357.5	7.73	0	2019	2	22	1.88551937403064	2.35965306725764	0
5905997	115.968	-63.26	25265.0819444444	"2019-03-05 01:00:00"	1.6304	34.1343	367.2	7.74	0	2019	3	5	3.86268964417166	1.32702157033876	0
5905997	114.863	-63.466	25275.09375	"2019-03-15 02:00:00"	1.5602	34.0553	355	5.71	0	2019	3	15	1.29233658388531	0.984389417997181	0
5905997	114.766	-63.302	25285.1465277778	"2019-03-25 03:00:00"	1.042	34.1177	363.4	7.76	0	2019	3	25	2.08455502990615	0.679913104802758	0
5905997	114.699	-63.373	25295.2229166667	"2019-04-04 05:00:00"	0.4263	34.1283	366.4	7.7	0	2019	4	4	NA	NA	NA
5905997	115.944	-63.206	25305.3138888889	"2019-04-14 07:00:00"	-0.0531	34.0675	365.7	7.98	0	2019	4	14	NA	NA	NA
5905997	115.439	-63.427	25315.3194444445	"2019-04-24 07:00:00"	-0.2113	34.1562	377.3	7.83	0	2019	4	24	NA	NA	NA
5905997	118.621	-63.066	25365.8777777777	"2019-06-13 21:00:00"	-1.7119	34.2639	418.1	7	0	2019	6	13	NA	NA	NA
5905997	119.562	-63.387	25376.0298611111	NA	-1.7477	34.2745	422.2	7.66	0	NA	NA	NA	NA	NA	NA
5905997	119.726	-63.577	25386.24375	"2019-07-04 05:00:00"	-1.8558	34.2532	422.6	21.67	0	2019	7	4	NA	NA	NA
5905997	119.887	-63.763	25396.2173611111	"2019-07-14 05:00:00"	-1.8037	34.2699	426.8	21.75	0	2019	7	14	NA	NA	NA
5905997	120.048	-63.95	25406.2201388889	"2019-07-24 05:00:00"	-1.8244	34.2554	431.1	21.78	0	2019	7	24	NA	NA	NA
5905997	120.208	-64.136	25416.1840277778	"2019-08-03 04:00:00"	-1.8333	34.2986	429.9	16.2	0	2019	8	3	NA	NA	NA
5905997	120.369	-64.322	25426.1847222223	"2019-08-13 04:00:00"	-1.7907	34.2917	433.9	6.78	0	2019	8	13	NA	NA	NA
5905997	120.53	-64.508	25436.1659722222	"2019-08-23 03:00:00"	-1.5297	34.3277	449.1	7.67	0	2019	8	23	NA	NA	NA
5905997	120.96	-64.387	25446.3756944444	"2019-09-02 09:00:00"	-1.7146	34.353	435.4	7.74	0	2019	9	2	NA	NA	NA
5905997	120.885	-64.413	25456.3888888889	"2019-09-12 09:00:00"	-1.7985	34.3678	435.6	19.39	0	2019	9	12	NA	NA	NA
5905997	120.062	-64.698	25566.2472222223	"2019-12-31 05:00:00"	0.0364	33.9648	365.2	7.69	0	2019	12	31	NA	NA	NA
5905997	119.987	-64.724	25576.2131944444	"2020-01-10 05:00:00"	0.3686	33.9429	382.3	7.52	0	2020	1	10	NA	NA	NA
5905998	104.636	-62.983	25197.2625	"2018-12-27 06:00:00"	-0.4631	33.1307	306.3	10.35	0	2018	12	27	3.06880150848122	0.168250876239302	0
5905998	103.418	-62.918	25207.3	"2019-01-06 07:00:00"	0.8206	33.1982	323.6	7.76	0	2019	1	6	4.36905868037849	1.19711005324251	0
5905998	102.956	-63.038	25217.3	"2019-01-16 07:00:00"	1.7162	33.3196	411.2	7.43	0	2019	1	16	2.57083576859653	1.55084956533582	0
5905998	101.937	-62.785	25227.3243055556	"2019-01-26 07:00:00"	1.9119	33.4293	467.1	6.63	0	2019	1	26	2.5283806972109	1.7191903615731	0
5905998	103.427	-61.772	25237.3395833333	"2019-02-05 08:00:00"	2.1354	33.5235	477.5	7.74	0	2019	2	5	2.55443683705258	2.31316602829671	0
5905998	105.591	-61.373	25247.3854166666	"2019-02-15 09:00:00"	1.8073	33.6033	455.1	7.78	0	2019	2	15	6.29211360481917	1.81747259937632	0
5905998	106.161	-61.153	25257.4041666667	"2019-02-25 09:00:00"	1.7377	33.6825	465.5	7.44	0	2019	2	25	5.30071043639762	1.83111867907131	0
5905998	107.718	-60.937	25267.4375	"2019-03-07 10:00:00"	1.6582	33.7525	488.9	7.7	0	2019	3	7	3.28658702716674	2.16723227155858	0
5905998	106.436	-61.332	25277.4708333333	"2019-03-17 11:00:00"	1.2606	33.7488	395.6	7.86	0	2019	3	17	3.16394857765391	1.11387997510284	0
5905998	105.881	-60.857	25287.4986111111	"2019-03-27 11:00:00"	0.6502	33.7835	388.6	6.92	0	2019	3	27	2.35686992628861	1.04737085658944	0
5905998	106.283	-60.34	25297.6479166667	"2019-04-06 15:00:00"	0.425	33.8432	452.7	7.69	0	2019	4	6	NA	NA	NA
5905998	106.483	-60.346	25307.775	"2019-04-16 18:00:00"	0.0944	33.8693	433	5.98	0	2019	4	16	NA	NA	NA
5905998	106.513	-60.219	25317.8402777778	"2019-04-26 20:00:00"	-0.0606	33.8794	408.7	7.65	0	2019	4	26	NA	NA	NA
5905998	108.054	-60.102	25357.99375	"2019-06-05 23:00:00"	-0.1816	33.9104	403.4	7.71	0	2019	6	5	NA	NA	NA
5905998	110.175	-60.316	25368.0979166667	"2019-06-16 02:00:00"	-0.6618	33.9154	402	5.37	0	2019	6	16	NA	NA	NA
5905998	111.422	-60.348	25378.1569444444	"2019-06-26 03:00:00"	-0.6204	33.9181	405.3	7.66	0	2019	6	26	NA	NA	NA
5905998	112.157	-60.174	25388.2340277778	"2019-07-06 05:00:00"	-0.854	33.9307	401	7.7	0	2019	7	6	NA	NA	NA
5905998	112.88	-60.512	25398.2791666667	"2019-07-16 06:00:00"	-0.725	33.9379	400.1	7.54	0	2019	7	16	NA	NA	NA
5905998	111.77	-60.41	25408.3465277777	"2019-07-26 08:00:00"	-0.8993	33.9435	394.3	5.97	0	2019	7	26	NA	NA	NA
5905998	112.891	-60.02	25418.4944444444	"2019-08-05 11:00:00"	-1.301	33.9252	393.1	6.73	0	2019	8	5	NA	NA	NA
5905998	113.541	-61.103	25428.6590277777	"2019-08-15 15:00:00"	-1.3349	33.961	404	5.63	0	2019	8	15	NA	NA	NA
5905998	111.895	-61.571	25438.7083333334	"2019-08-25 17:00:00"	-1.4818	33.9618	400.1	6.3	0	2019	8	25	NA	NA	NA
5905998	112.107	-61.467	25448.9305555555	"2019-09-04 22:00:00"	-1.7439	33.9854	401	7.47	0	2019	9	4	NA	NA	NA
5905998	112.316	-61.365	25459.0125	NA	-1.7912	33.9953	393.3	21.79	0	NA	NA	NA	NA	NA	NA
5905998	112.523	-61.263	25468.9833333333	"2019-09-24 23:00:00"	-1.8223	33.9912	392.2	21.41	0	2019	9	24	NA	NA	NA
5905998	112.731	-61.162	25478.9791666666	"2019-10-04 23:00:00"	-1.8307	33.9822	393	21.36	0	2019	10	4	NA	NA	NA
5905998	112.938	-61.06	25488.9506944445	"2019-10-14 22:00:00"	-1.7739	33.9211	388.6	6.89	0	2019	10	14	NA	NA	NA
5905998	113.145	-60.959	25498.9548611111	"2019-10-24 22:00:00"	-1.6761	33.5039	365.7	7.94	0	2019	10	24	NA	NA	NA
5905998	113.357	-60.855	25509.1451388889	"2019-11-04 03:00:00"	-1.2142	33.7992	371.7	7.74	0	2019	11	4	NA	NA	NA
5905998	112.895	-61.481	25519.2840277777	"2019-11-14 06:00:00"	-0.8846	33.8765	382.6	7.02	0	2019	11	14	NA	NA	NA
5905998	114.221	-61.719	25529.4430555556	"2019-11-24 10:00:00"	-0.7426	33.8397	378.4	7.88	0	2019	11	24	NA	NA	NA
5905998	116.465	-61.692	25539.4395833333	"2019-12-04 10:00:00"	0.2461	33.855	382.3	7.53	0	2019	12	4	NA	NA	NA
5905998	119.722	-61.487	25549.4833333333	"2019-12-14 11:00:00"	0.8386	33.8589	389.1	7.74	0	2019	12	14	NA	NA	NA
5905998	120.413	-61.191	25559.475	"2019-12-24 11:00:00"	1.1075	33.8228	388.7	7.84	0	2019	12	24	NA	NA	NA
5905998	119.159	-61.281	25569.5034722222	"2020-01-03 12:00:00"	1.1879	33.7996	377.2	7.47	0	2020	1	3	NA	NA	NA
5905369	57.419	-63.991	24853.1375	"2018-01-17 03:00:00"	0.6834	33.4698	386.7	7.85	0	2018	1	17	1.51555574969283	0.728449903717877	0
5905369	58.181	-63.844	24863.1909722222	"2018-01-27 04:00:00"	1.0508	33.5636	397.8	6.2	0	2018	1	27	4.59618828254731	0.758442223047494	0
5905369	58.288	-63.992	24873.2125	"2018-02-06 05:00:00"	1.2652	33.5734	399.6	7.78	0	2018	2	6	2.393924773871	1.3064799707979	0
5905369	58.599	-64.112	24883.1909722222	"2018-02-16 04:00:00"	1.1368	33.6768	387.1	7.64	0	2018	2	16	2.76839893373538	1.17509181373465	0
5905369	58.745	-63.958	24893.2465277778	"2018-02-26 05:00:00"	1.1338	33.6818	380.8	7.5	0	2018	2	26	1.80356825040023	1.09557277551204	0
5905369	58.996	-63.676	24903.3173611111	"2018-03-08 07:00:00"	0.8079	33.6841	391.7	7.86	0	2018	3	8	3.97960817915809	0.67299582495737	0
5905369	58.98	-63.797	24913.33125	"2018-03-18 07:00:00"	0.1251	33.7782	392.5	7.61	0	2018	3	18	3.79810546651772	0.164217596329452	0
5905369	59.437	-63.945	24923.3409722223	"2018-03-28 08:00:00"	-0.363	33.8419	394	7.65	0	2018	3	28	2.38857059479332	-1.29355197108686	0
5905369	60.234	-63.846	24933.3583333333	"2018-04-07 08:00:00"	-0.5616	33.824	390.5	7.63	0	2018	4	7	3.03091622865152	-1.37745420921149	0
5905369	59.675	-64.061	24943.4166666666	"2018-04-17 09:00:00"	-0.8212	33.905	409.6	3.8	0	2018	4	17	2.51556216102414	-1.07729597592056	0
5905369	58.973	-64.04	24953.5840277778	"2018-04-27 14:00:00"	-1.1024	33.9219	396.1	7.38	0	2018	4	27	2.75732151261921	-1.24515997216851	0
5905994	-36.842	-65.745	25225.3958333334	"2019-01-24 09:00:00"	-1.1101	33.8609	397.9	9.99	0	2019	1	24	9.27908629842702	-0.789479982353741	0
5905994	-37.251	-65.811	25235.4090277777	"2019-02-03 09:00:00"	-0.7847	33.893	383.4	7.21	0	2019	2	3	9.33989231583213	-0.693930224489446	0
5905994	-37.714	-65.741	25245.425	"2019-02-13 10:00:00"	-0.519	33.9043	381.5	7.6	0	2019	2	13	4.0577249310151	-0.123628157236695	0
5905994	-38.018	-65.659	25255.5194444444	"2019-02-23 12:00:00"	-0.2945	33.8596	396.5	7.51	0	2019	2	23	5.65323196429819	-0.142004156825957	0
5905994	-38.119	-65.563	25265.5305555556	"2019-03-05 12:00:00"	-0.3563	33.9029	399.9	7.22	0	2019	3	5	3.26172956523022	0.0616390386222639	0
5905994	-37.999	-65.545	25275.5777777778	"2019-03-15 13:00:00"	-0.6667	33.9083	400.6	7.52	0	2019	3	15	5.93831741548431	-0.749187183254362	0
5905994	-37.966	-65.507	25285.7013888889	"2019-03-25 16:00:00"	-0.8167	33.9614	400.2	7.84	0	2019	3	25	14.0318757117128	-1.0444018966558	0
5905994	-37.783	-65.433	25295.7618055556	"2019-04-04 18:00:00"	-1.1278	33.944	398.9	7.23	0	2019	4	4	NA	NA	NA
5905377	149.995	-62.02	24874.1798611111	"2018-02-07 04:00:00"	1.115	33.7526	359.7	6.67	0	2018	2	7	2.64877162629801	1.10915197520852	0
5905377	149.935	-62.031	24884.1909722222	"2018-02-17 04:00:00"	1.4545	33.7181	355.4	7.43	0	2018	2	17	2.78007523054398	0.861817580736877	0
5905377	150.227	-61.725	24894.25	"2018-02-27 06:00:00"	1.8007	33.6789	375.4	7.37	0	2018	2	27	2.67856217014633	2.3283999479562	0
5905377	150.263	-61.221	24904.2715277778	"2018-03-09 06:00:00"	1.4881	33.7181	370.3	7.85	0	2018	3	9	3.00333586856733	1.63716028340662	0
5905377	150.015	-60.809	24914.3208333333	"2018-03-19 07:00:00"	1.227	33.7392	373.6	7.36	0	2018	3	19	5.93336012929857	1.17543357372701	0
5905377	149.851	-60.415	24924.34375	"2018-03-29 08:00:00"	1.1398	33.7617	386.3	7.36	0	2018	3	29	4.33155369218633	2.69238713982045	0
5905377	150.054	-60.05	24934.3458333333	"2018-04-08 08:00:00"	1.171	33.7318	387.9	7.52	0	2018	4	8	5.30214308574298	1.22110797270611	0
5905992	-27.103	-66.623	25223.5729166666	"2019-01-22 13:00:00"	0.1288	34.1557	374.2	7.36	0	2019	1	22	11.636038361318	0.0392140791234892	0
5905992	-27.125	-66.581	25233.6125	"2019-02-01 14:00:00"	0.264	34.2146	368	7.39	0	2019	2	1	5.95960728512877	0.449919989943502	0
5905992	-27.458	-66.536	25243.6180555555	"2019-02-11 14:00:00"	0.5074	34.1901	360.5	7.47	0	2019	2	11	13.1840007159334	0.473789589409972	0
5905992	-27.207	-66.628	25253.6291666667	"2019-02-21 15:00:00"	0.3878	34.2342	369.4	7.68	0	2019	2	21	13.0814535612438	0.223718714999499	0
5905992	-27.408	-66.406	25263.6479166667	"2019-03-03 15:00:00"	0.3149	34.1971	369.5	7.86	0	2019	3	3	20.3857012234436	0.0209963195306954	0
5905992	-27.275	-66.464	25273.6569444444	"2019-03-13 15:00:00"	0.1036	34.205	377.8	7.6	0	2019	3	13	15.0161508624516	-0.231391994827988	0
5905992	-27.161	-66.46	25283.7569444445	"2019-03-23 18:00:00"	0.0528	34.219	372	7.65	0	2019	3	23	9.03841314350056	-0.262619194130005	0
5905992	-27.183	-66.52	25293.7743055555	"2019-04-02 18:00:00"	-0.2894	34.2228	379.6	6.43	0	2019	4	2	NA	NA	NA
5905992	-27.324	-66.46	25303.96875	"2019-04-12 23:00:00"	-0.6829	34.2587	385.1	6.6	0	2019	4	12	NA	NA	NA
5905992	-27.805	-66.459	25314.0493055555	"2019-04-23 01:00:00"	-0.8057	34.2725	390.8	7.78	0	2019	4	23	NA	NA	NA
5905992	-27.496	-66.412	25324.14375	"2019-05-03 03:00:00"	-1.0673	34.2633	391.4	7.74	0	2019	5	3	NA	NA	NA
5905992	-27.518	-66.46	25334.1958333333	"2019-05-13 04:00:00"	-1.223	34.266	397.8	7.49	0	2019	5	13	NA	NA	NA
5905992	-27.644	-66.378	25344.2486111111	"2019-05-23 05:00:00"	-1.63	34.2782	402.1	6.58	0	2019	5	23	NA	NA	NA
5905992	-27.747	-66.356	25354.4326388889	"2019-06-02 10:00:00"	-1.8194	34.3206	405	21.61	0	2019	6	2	NA	NA	NA
5905992	-27.847	-66.335	25364.4152777778	"2019-06-12 09:00:00"	-1.8459	34.3541	411.3	23.6	0	2019	6	12	NA	NA	NA
5905992	-27.948	-66.313	25374.4048611111	"2019-06-22 09:00:00"	-1.8431	34.3838	432.1	21.82	0	2019	6	22	NA	NA	NA
5906004	-44.731	-60.28	25275.3486111111	"2019-03-15 08:00:00"	0.4481	33.8618	372.1	4.66	0	2019	3	15	5.99404144166649	0.763719982929525	0
5906004	-43.245	-60.463	25315.4097222222	"2019-04-24 09:00:00"	0.0781	34.0798	378.1	7.82	0	2019	4	24	NA	NA	NA
5906004	-45.356	-60.212	25325.3833333333	"2019-05-04 09:00:00"	0.0214	34.1477	378.1	7.53	0	2019	5	4	NA	NA	NA
5905636	-149.249	-66.997	24944.4972222223	"2018-04-18 11:00:00"	-1.446	33.9467	427.4	7.39	0	2018	4	18	3.58342992186764	-1.3027218908819	0
5905636	-149.289	-67.067	24954.54375	"2018-04-28 13:00:00"	-1.6161	33.8977	414.5	9.33	0	2018	4	28	1.71157004319482	-1.62007996378839	0
5905636	-149.114	-67.083	24964.7340277778	"2018-05-08 17:00:00"	-1.5788	33.9387	433.7	7.64	0	2018	5	8	2.81417540080454	-1.53796604562378	0
5905636	-149.137	-67.081	24974.8298611111	"2018-05-18 19:00:00"	-1.7953	33.9753	441.6	21.69	0	2018	5	18	2.16842604358179	-1.55207548530841	75.1102204248794
5905636	-149.159	-67.079	24984.81875	"2018-05-28 19:00:00"	-1.8385	33.9787	435.7	21.13	0	2018	5	28	1.75627282248615	-1.47503996703029	24.3087496121577
5905636	-149.181	-67.077	24994.8152777777	"2018-06-07 19:00:00"	-1.8089	34.0346	448.6	21.85	0	2018	6	7	3.78159385634199	-1.71764988160753	80.9623380615415
5905636	-149.202	-67.074	25004.8027777778	"2018-06-17 19:00:00"	-1.8212	34.0499	454.5	21.37	0	2018	6	17	2.30064408137176	-1.74387996102124	89.6360869418577
5905636	-149.224	-67.072	25014.7847222222	"2018-06-27 18:00:00"	-1.8331	34.0685	454.9	21.55	0	2018	6	27	2.13366682826072	-1.78999995999038	69.6303765269638
5905636	-149.246	-67.07	25024.7770833333	"2018-07-07 18:00:00"	-1.8399	34.0871	456.2	21.57	0	2018	7	7	2.70544764421245	-1.7799999602139	88.048045011853
5905636	-149.268	-67.068	25034.7659722222	"2018-07-17 18:00:00"	-1.8378	34.0828	455	21.1	0	2018	7	17	3.70967546193965	-1.77669580028775	90.481278055298
5905636	-149.29	-67.065	25044.75625	"2018-07-27 18:00:00"	-1.8503	34.0851	453.1	20.75	0	2018	7	27	4.00111213460265	-1.7799999602139	93.0321204037283
5905636	-149.312	-67.063	25054.7444444444	"2018-08-06 17:00:00"	-1.8481	34.0953	451.6	21.76	0	2018	8	6	2.29333103033738	-1.78999995999038	92.1247756314519
5905636	-149.334	-67.061	25064.7326388889	"2018-08-16 17:00:00"	-1.8415	34.1095	448.8	21.52	0	2018	8	16	5.36998673426165	-1.7799999602139	94.0117961737676
5905636	-149.356	-67.059	25074.7201388889	"2018-08-26 17:00:00"	-1.844	34.1221	448.8	21.14	0	2018	8	26	1.93399968202468	-1.78735996004939	91.5218152243797
5905636	-149.378	-67.056	25084.7048611111	"2018-09-05 16:00:00"	-1.847	34.1278	445.4	20.77	0	2018	9	5	3.62153434137565	-1.75999996066093	90.8749704100886
5905636	-149.4	-67.054	25094.6923611111	"2018-09-15 16:00:00"	-1.8498	34.1279	443.2	21.21	0	2018	9	15	2.50405129424643	-1.73999996110797	86.2282661094135
5905636	-149.422	-67.052	25104.6756944444	"2018-09-25 16:00:00"	-1.7856	34.1456	449.7	24.98	0	2018	9	25	2.41421483360102	-1.75999996066093	82.5469050740126
5905636	-149.444	-67.05	25114.6625	"2018-10-05 15:00:00"	-1.8228	34.1479	454.5	22.1	0	2018	10	5	3.45306636256788	-1.73806796115115	84.2765646190574
5905636	-149.465	-67.047	25124.6486111111	"2018-10-15 15:00:00"	-1.8424	34.1549	450.9	22.71	0	2018	10	15	2.22386139999274	-1.7799999602139	90.2627127408482
5905636	-149.487	-67.045	25134.6340277778	"2018-10-25 15:00:00"	-1.8425	34.1508	448.5	21.78	0	2018	10	25	1.49977303081041	-1.76624636052132	89.825074258741
5905636	-149.509	-67.043	25144.6201388889	"2018-11-04 14:00:00"	-1.8244	34.1539	447.5	20.08	0	2018	11	4	2.63644180266987	-1.78999995999038	86.2076161721974
5905636	-149.531	-67.041	25154.6125	"2018-11-14 14:00:00"	-1.7774	34.0892	439.7	7.32	0	2018	11	14	5.81584314230272	-1.52959996581077	31.787139285377
5905636	-149.553	-67.039	25164.6083333333	"2018-11-24 14:00:00"	-1.8067	34.0514	421.2	21.67	0	2018	11	24	2.95474778305531	-1.43071996802092	44.2999779011743
5905636	-149.575	-67.036	25174.5944444444	"2018-12-04 14:00:00"	-1.7574	33.9222	402.2	7.46	0	2018	12	4	2.30177215841344	-1.52859996583313	45.6986240612786
5905636	-149.597	-67.034	25184.5972222222	"2018-12-14 14:00:00"	-1.3985	33.7958	347.3	7.75	0	2018	12	14	1.77486516827186	-0.817032301737904	0
5905636	-149.57	-66.977	25194.7729166667	"2018-12-24 18:00:00"	-0.4623	33.7949	326.3	4.86	0	2018	12	24	4.30760922862563	0.230835194840433	0
5905636	-149.477	-66.996	25204.9520833333	"2019-01-03 22:00:00"	0.0103	33.8224	316.5	7.63	0	2019	1	3	2.80149344928941	0.378774711533726	0
5905636	-149.8	-67.072	25215.1402777778	"2019-01-14 03:00:00"	0.2921	33.8334	330.3	7.53	0	2019	1	14	2.50629749767623	0.0394719991177334	0
5905636	-149.699	-67.022	25225.3361111111	"2019-01-24 08:00:00"	0.502	33.8263	332.7	7.62	0	2019	1	24	1.99949636680002	0.618180466182588	0
5905636	-149.948	-66.981	25235.3909722222	"2019-02-03 09:00:00"	0.8206	33.8189	350.8	7.63	0	2019	2	3	1.80727937080573	0.960649578527806	0
5905636	-149.751	-66.944	25245.5069444445	"2019-02-13 12:00:00"	0.7767	33.8267	355.3	7.8	0	2019	2	13	3.44556818586974	0.682119984753429	0
5905636	-149.873	-66.872	25255.5520833334	"2019-02-23 13:00:00"	0.9289	33.8073	379.7	7.58	0	2019	2	23	1.23672705577742	1.06155709627235	0
5905636	-149.745	-66.817	25265.5986111111	"2019-03-05 14:00:00"	0.6942	33.7992	390.7	7.49	0	2019	3	5	2.14319785365764	-0.444572790063024	0
5905636	-149.667	-66.761	25275.6222222223	"2019-03-15 14:00:00"	0.2982	33.8533	406.6	7.37	0	2019	3	15	1.74695563074836	0.271153913939239	0
5905636	-149.687	-66.728	25285.7958333333	"2019-03-25 19:00:00"	-0.1181	33.8727	408.3	7.58	0	2019	3	25	2.19907191006238	-0.543799987845122	0
5905636	-149.49	-66.714	25295.83125	"2019-04-04 19:00:00"	-0.6253	33.9356	423.2	7.85	0	2019	4	4	NA	NA	NA
5905636	-149.733	-66.763	25305.9708333333	"2019-04-14 23:00:00"	-0.8422	33.9601	432.6	7.9	0	2019	4	14	NA	NA	NA
5905636	-149.615	-66.747	25316.0298611111	NA	-1.2521	34.024	439.8	6.43	0	NA	NA	NA	NA	NA	NA
